Linux 6.6.74+rpt-rpi-v8 (snow) 	07/03/25 	_aarch64_	(4 CPU)

12:40:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:30     all   25.19    0.00    6.17    0.00    0.00    0.26    0.00    0.00    0.00   68.38
12:59:31     all   26.02    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   67.60
12:59:32     all   22.72    0.00    6.27    0.00    0.00    0.26    0.00    0.00    0.00   70.76
12:59:33     all   35.16    0.00    7.73    0.00    0.00    0.25    0.00    0.00    0.00   56.86
12:59:34     all   24.87    0.00    6.09    0.00    0.00    0.76    0.00    0.00    0.00   68.27
12:59:35     all   25.59    0.00    6.27    0.00    0.00    0.00    0.00    0.00    0.00   68.15
12:59:36     all   27.64    0.00    6.28    0.00    0.00    0.50    0.00    0.00    0.00   65.58
12:59:37     all   24.42    0.00    6.49    0.26    0.00    0.00    0.00    0.00    0.00   68.83
12:59:38     all   26.92    0.00    5.64    0.00    0.00    0.26    0.00    0.00    0.00   67.18
12:59:39     all   26.85    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   66.50
12:59:40     all   24.55    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   68.80
12:59:41     all   26.05    0.00    5.26    0.00    0.00    0.26    0.00    0.00    0.00   68.42
12:59:42     all   26.15    0.00    5.64    0.26    0.00    0.26    0.00    0.00    0.00   67.69
12:59:43     all   28.93    0.00    7.36    0.00    0.00    0.25    0.00    0.00    0.00   63.45
12:59:44     all   28.28    0.00    6.43    0.00    0.00    0.00    0.00    0.00    0.00   65.30
12:59:45     all   25.32    0.00    6.39    0.00    0.00    0.26    0.00    0.00    0.00   68.03
12:59:46     all   28.06    0.00    6.89    0.00    0.00    0.26    0.00    0.00    0.00   64.80
12:59:47     all   27.08    0.00    5.21    0.26    0.00    0.00    0.00    0.00    0.00   67.45
12:59:48     all   28.17    0.00    6.09    0.00    0.00    0.76    0.00    0.00    0.00   64.97
12:59:49     all   27.91    0.00    5.43    0.00    0.00    0.00    0.00    0.00    0.00   66.67
12:59:50     all   27.69    0.00    4.87    0.00    0.00    0.26    0.00    0.00    0.00   67.18
12:59:51     all   28.03    0.00    7.07    0.00    0.00    0.51    0.00    0.00    0.00   64.39
12:59:52     all   26.55    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   68.56
12:59:53     all   24.56    0.00    6.58    0.00    0.00    0.25    0.00    0.00    0.00   68.61
12:59:54     all   30.38    0.00    6.33    0.00    0.00    0.25    0.00    0.00    0.00   63.04
12:59:55     all   28.72    0.00    6.67    0.00    0.00    0.26    0.00    0.00    0.00   64.36
12:59:56     all   27.37    0.00    6.39    0.00    0.00    0.00    0.00    0.00    0.00   66.24
12:59:57     all   24.62    0.00    5.33    0.25    0.00    0.00    0.00    0.00    0.00   69.80
12:59:58     all   26.21    0.00    7.12    0.00    0.00    0.25    0.00    0.00    0.00   66.41
12:59:59     all   27.37    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00   65.73
13:00:00     all   27.81    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00   64.80
13:00:01     all   24.03    0.00    5.17    0.00    0.00    0.52    0.00    0.00    0.00   70.28
13:00:02     all   25.70    0.00    5.60    0.00    0.00    0.25    0.00    0.00    0.00   68.45
13:00:03     all   28.64    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   64.71
13:00:04     all   28.97    0.00    5.90    0.00    0.00    0.26    0.00    0.00    0.00   64.87
13:00:05     all   27.09    0.00    7.09    0.00    0.00    0.00    0.00    0.00    0.00   65.82
13:00:06     all   25.38    0.00    6.41    0.00    0.00    0.26    0.00    0.00    0.00   67.95
13:00:07     all   23.08    0.00    6.15    0.26    0.00    0.26    0.00    0.00    0.00   70.26
13:00:08     all   30.58    0.00    7.02    0.00    0.00    0.00    0.00    0.00    0.00   62.41
13:00:09     all   26.09    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00   67.77
13:00:10     all   26.03    0.00    6.19    0.00    0.00    0.26    0.00    0.00    0.00   67.53
13:00:11     all   23.14    0.00    6.17    0.00    0.00    0.26    0.00    0.00    0.00   70.44
13:00:12     all   28.72    0.00    8.21    0.26    0.00    0.00    0.00    0.00    0.00   62.82
13:00:13     all   51.52    0.00    9.39    0.00    0.00    0.51    0.00    0.00    0.00   38.58
13:00:14     all   47.41    0.00    7.77    0.00    0.00    0.52    0.00    0.00    0.00   44.30
13:00:15     all   28.06    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00   65.31
13:00:16     all   25.58    0.00    6.46    0.00    0.00    0.00    0.00    0.00    0.00   67.96
13:00:17     all   35.90    0.00    6.15    0.26    0.00    0.77    0.00    0.00    0.00   56.92
13:00:18     all   51.79    0.00   10.77    0.00    0.00    0.26    0.00    0.00    0.00   37.18
13:00:19     all   35.35    0.00    8.59    0.00    0.00    0.25    0.00    0.00    0.00   55.81
13:00:20     all   28.86    0.00    6.33    0.00    0.00    0.25    0.00    0.00    0.00   64.56
13:00:21     all   25.94    0.00    6.30    0.00    0.00    0.25    0.00    0.00    0.00   67.51
13:00:22     all   23.66    0.00    7.63    0.00    0.00    0.25    0.00    0.00    0.00   68.45
13:00:23     all   26.53    0.00    6.12    0.00    0.00    0.51    0.00    0.00    0.00   66.84
13:00:24     all   26.67    0.00    7.44    0.00    0.00    0.26    0.00    0.00    0.00   65.64
13:00:25     all   27.32    0.00    5.93    0.00    0.00    0.52    0.00    0.00    0.00   66.24
13:00:26     all   26.29    0.00    6.70    0.00    0.00    0.26    0.00    0.00    0.00   66.75
13:00:27     all   24.30    0.00    6.65    0.26    0.00    0.51    0.00    0.00    0.00   68.29
13:00:28     all   25.77    0.00    6.63    0.00    0.00    0.00    0.00    0.00    0.00   67.60
13:00:29     all   28.17    0.00    5.43    0.00    0.00    0.26    0.00    0.00    0.00   66.15
13:00:30     all   28.93    0.00    6.35    0.00    0.00    0.51    0.00    0.00    0.00   64.21
13:00:31     all   28.90    0.00    7.67    0.00    0.00    0.26    0.00    0.00    0.00   63.17
13:00:32     all   28.13    0.00    6.39    0.26    0.00    0.00    0.00    0.00    0.00   65.22
13:00:33     all   27.20    0.00    5.70    0.00    0.00    0.26    0.00    0.00    0.00   66.84
13:00:34     all   26.60    0.00    7.42    0.00    0.00    0.26    0.00    0.00    0.00   65.73
13:00:35     all   26.08    0.00    6.84    0.00    0.00    0.00    0.00    0.00    0.00   67.09
13:00:36     all   28.02    0.00    6.43    0.00    0.00    0.26    0.00    0.00    0.00   65.30
13:00:37     all   24.87    0.00    6.85    0.00    0.00    0.25    0.00    0.00    0.00   68.02
13:00:38     all   25.06    0.00    4.65    0.00    0.00    0.26    0.00    0.00    0.00   70.03
13:00:39     all   25.95    0.00    5.34    0.00    0.00    0.25    0.00    0.00    0.00   68.45
13:00:40     all   28.57    0.00    8.93    0.00    0.00    0.26    0.00    0.00    0.00   62.24
13:00:41     all   23.99    0.00    7.07    0.00    0.00    0.25    0.00    0.00    0.00   68.69
13:00:42     all   25.38    0.00    7.61    0.25    0.00    0.25    0.00    0.00    0.00   66.50
13:00:43     all   28.17    0.00    5.58    0.00    0.00    0.00    0.00    0.00    0.00   66.24
13:00:44     all   29.23    0.00    6.15    0.00    0.00    0.51    0.00    0.00    0.00   64.10
13:00:45     all   26.40    0.00    8.38    0.00    0.00    0.00    0.00    0.00    0.00   65.23
13:00:46     all   25.45    0.00    5.40    0.26    0.00    0.26    0.00    0.00    0.00   68.64
13:00:47     all   24.16    0.00    4.88    0.26    0.00    0.26    0.00    0.00    0.00   70.44
13:00:48     all   26.90    0.00    5.08    0.00    0.00    0.00    0.00    0.00    0.00   68.02
13:00:49     all   27.76    0.00    6.43    0.00    0.00    0.00    0.00    0.00    0.00   65.81
13:00:50     all   28.24    0.00    5.96    0.00    0.00    0.26    0.00    0.00    0.00   65.54
13:00:51     all   26.08    0.00    5.82    0.00    0.00    0.00    0.00    0.00    0.00   68.10
13:00:52     all   25.06    0.00    7.16    0.26    0.00    0.00    0.00    0.00    0.00   67.52
13:00:53     all   25.89    0.00    6.35    0.00    0.00    0.00    0.00    0.00    0.00   67.77
13:00:54     all   28.02    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   65.04
13:00:55     all   25.64    0.00    7.18    0.00    0.00    0.51    0.00    0.00    0.00   66.67
13:00:56     all   26.34    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00   66.75
13:00:57     all   28.10    0.00    6.58    0.00    0.00    0.25    0.00    0.00    0.00   65.06
13:00:58     all   25.58    0.00    5.63    0.00    0.00    0.00    0.00    0.00    0.00   68.80
13:00:59     all   25.91    0.00    5.96    0.00    0.00    0.26    0.00    0.00    0.00   67.88
13:01:00     all   26.34    0.00    7.16    0.00    0.00    0.51    0.00    0.00    0.00   65.98
13:01:01     all   30.71    0.00    8.63    0.00    0.00    0.00    0.00    0.00    0.00   60.66
13:01:02     all   29.34    0.00    6.89    0.26    0.00    0.00    0.00    0.00    0.00   63.52
13:01:03     all   27.55    0.00    6.63    0.00    0.00    0.26    0.00    0.00    0.00   65.56
13:01:04     all   25.32    0.00    6.58    0.00    0.00    0.25    0.00    0.00    0.00   67.85
13:01:05     all   26.46    0.00    6.36    0.00    0.00    0.00    0.00    0.00    0.00   67.18
13:01:06     all   27.34    0.00    7.34    0.00    0.00    0.51    0.00    0.00    0.00   64.81
13:01:07     all   29.01    0.00    5.09    0.25    0.00    0.25    0.00    0.00    0.00   65.39
13:01:08     all   24.42    0.00    5.14    0.00    0.00    0.00    0.00    0.00    0.00   70.44
13:01:09     all   26.40    0.00    6.09    0.00    0.00    0.25    0.00    0.00    0.00   67.26
13:01:10     all   23.92    0.00    6.36    0.00    0.00    0.51    0.00    0.00    0.00   69.21
13:01:11     all   26.36    0.00    6.46    0.00    0.00    0.00    0.00    0.00    0.00   67.18
13:01:12     all   24.36    0.00    6.92    0.00    0.00    0.26    0.00    0.00    0.00   68.46
13:01:13     all   27.09    0.00    5.82    0.00    0.00    0.00    0.00    0.00    0.00   67.09
13:01:14     all   25.26    0.00    7.14    0.00    0.00    0.26    0.00    0.00    0.00   67.35
13:01:15     all   25.58    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   67.77
13:01:16     all   27.09    0.00    6.84    0.00    0.00    0.00    0.00    0.00    0.00   66.08
13:01:17     all   26.10    0.00    5.94    0.00    0.00    0.26    0.00    0.00    0.00   67.70
13:01:18     all   24.81    0.00    6.20    0.00    0.00    0.26    0.00    0.00    0.00   68.73
13:01:19     all   25.58    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00   67.26
13:01:20     all   24.81    0.00    7.42    0.00    0.00    0.00    0.00    0.00    0.00   67.77
13:01:21     all   27.48    0.00    7.12    0.00    0.00    0.51    0.00    0.00    0.00   64.89
13:01:22     all   29.08    0.00    7.65    0.26    0.00    0.00    0.00    0.00    0.00   63.01
13:01:23     all   26.36    0.00    6.20    0.26    0.00    0.26    0.00    0.00    0.00   66.93
13:01:24     all   24.48    0.00    6.70    0.00    0.00    0.26    0.00    0.00    0.00   68.56
13:01:25     all   25.91    0.00    7.25    0.00    0.00    0.26    0.00    0.00    0.00   66.58
13:01:26     all   27.44    0.00    7.18    0.00    0.00    0.00    0.00    0.00    0.00   65.38
13:01:27     all   25.90    0.00    5.13    0.00    0.00    0.51    0.00    0.00    0.00   68.46
13:01:28     all   25.26    0.00    7.47    0.00    0.00    0.00    0.00    0.00    0.00   67.27
13:01:29     all   23.66    0.00    6.87    0.00    0.00    0.00    0.00    0.00    0.00   69.47
13:01:30     all   24.87    0.00    7.54    0.00    0.00    0.00    0.00    0.00    0.00   67.59
13:01:31     all   24.30    0.00    6.65    0.00    0.00    0.26    0.00    0.00    0.00   68.80
13:01:32     all   26.10    0.00    7.75    0.00    0.00    0.00    0.00    0.00    0.00   66.15
13:01:33     all   25.90    0.00    5.64    0.00    0.00    0.26    0.00    0.00    0.00   68.21
13:01:34     all   27.11    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00   65.73
13:01:35     all   26.09    0.00    5.37    0.00    0.00    0.00    0.00    0.00    0.00   68.54
13:01:36     all   24.62    0.00    5.58    0.00    0.00    0.25    0.00    0.00    0.00   69.54
13:01:37     all   30.08    0.00    7.77    0.25    0.00    0.25    0.00    0.00    0.00   61.65
13:01:38     all   26.79    0.00    6.89    0.00    0.00    0.00    0.00    0.00    0.00   66.33
13:01:39     all   26.21    0.00    5.60    0.00    0.00    0.25    0.00    0.00    0.00   67.94
13:01:40     all   26.02    0.00    6.89    0.00    0.00    0.00    0.00    0.00    0.00   67.09
13:01:41     all   26.40    0.00    6.09    0.00    0.00    0.25    0.00    0.00    0.00   67.26
13:01:42     all   27.25    0.00    6.94    0.00    0.00    0.00    0.00    0.00    0.00   65.81
13:01:43     all   23.85    0.00    5.90    0.00    0.00    0.26    0.00    0.00    0.00   70.00
13:01:44     all   23.93    0.00    6.05    0.00    0.00    0.25    0.00    0.00    0.00   69.77
13:01:45     all   25.00    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   66.67
13:01:46     all   24.55    0.00    5.43    0.00    0.00    0.00    0.00    0.00    0.00   70.03
13:01:47     all   33.16    0.00    7.59    0.00    0.00    0.51    0.00    0.00    0.00   58.73
13:01:48     all   29.59    0.00    5.36    0.00    0.00    0.00    0.00    0.00    0.00   65.05
13:01:49     all   25.64    0.00    6.67    0.00    0.00    0.26    0.00    0.00    0.00   67.44
13:01:50     all   27.84    0.00    7.47    0.26    0.00    0.00    0.00    0.00    0.00   64.43
13:01:51     all   24.87    0.00    7.11    0.00    0.00    0.25    0.00    0.00    0.00   67.77
13:01:52     all   24.62    0.00    6.15    0.26    0.00    0.51    0.00    0.00    0.00   68.46
13:01:53     all   28.97    0.00    8.46    0.00    0.00    0.00    0.00    0.00    0.00   62.56
13:01:54     all   26.01    0.00    5.56    0.00    0.00    0.00    0.00    0.00    0.00   68.43
13:01:55     all   24.35    0.00    5.70    0.00    0.00    0.26    0.00    0.00    0.00   69.69
13:01:56     all   26.46    0.00    5.85    0.00    0.00    0.25    0.00    0.00    0.00   67.43
13:01:57     all   23.91    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   69.15
13:01:58     all   26.44    0.00    5.50    0.00    0.00    0.26    0.00    0.00    0.00   67.80
13:01:59     all   27.37    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   65.98
13:02:00     all   25.06    0.00    6.98    0.00    0.00    0.26    0.00    0.00    0.00   67.70
13:02:01     all   26.08    0.00    7.09    0.00    0.00    0.25    0.00    0.00    0.00   66.58
13:02:02     all   27.44    0.00    5.13    0.00    0.00    0.00    0.00    0.00    0.00   67.44
13:02:03     all   30.58    0.00    5.51    0.00    0.00    0.00    0.00    0.00    0.00   63.91
13:02:04     all   29.53    0.00    6.99    0.00    0.00    0.00    0.00    0.00    0.00   63.47
13:02:05     all   29.97    0.00    7.30    0.00    0.00    0.50    0.00    0.00    0.00   62.22
13:02:06     all   30.87    0.00    7.14    0.00    0.00    0.51    0.00    0.00    0.00   61.48
13:02:07     all   29.16    0.00    7.16    0.00    0.00    0.26    0.00    0.00    0.00   63.43
13:02:08     all   29.44    0.00    6.09    0.25    0.00    0.25    0.00    0.00    0.00   63.96
13:02:09     all   30.18    0.00    6.14    0.00    0.00    1.02    0.00    0.00    0.00   62.66
13:02:10     all   28.50    0.00    7.38    0.00    0.00    0.00    0.00    0.00    0.00   64.12
13:02:11     all   25.19    0.00    6.68    0.00    0.00    0.00    0.00    0.00    0.00   68.12
13:02:12     all   25.13    0.00    5.38    0.00    0.00    0.51    0.00    0.00    0.00   68.97
13:02:13     all   27.81    0.00    7.65    0.00    0.00    0.26    0.00    0.00    0.00   64.29
13:02:14     all   26.34    0.00    7.16    0.00    0.00    0.26    0.00    0.00    0.00   66.24
13:02:15     all   24.42    0.00    5.66    0.00    0.00    0.51    0.00    0.00    0.00   69.41
13:02:16     all   26.85    0.00    6.91    0.00    0.00    0.26    0.00    0.00    0.00   65.98
13:02:17     all   25.83    0.00    6.91    0.00    0.00    0.00    0.00    0.00    0.00   67.26
13:02:18     all   25.88    0.00    6.03    0.25    0.00    0.25    0.00    0.00    0.00   67.59
13:02:19     all   29.19    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   63.20
13:02:20     all   26.41    0.00    5.13    0.00    0.00    0.26    0.00    0.00    0.00   68.21
13:02:21     all   25.95    0.00    6.11    0.00    0.00    0.25    0.00    0.00    0.00   67.68
13:02:22     all   23.85    0.00    6.15    0.00    0.00    0.00    0.00    0.00    0.00   70.00
13:02:23     all   27.81    0.00    5.61    0.77    0.00    0.51    0.00    0.00    0.00   65.31
13:02:24     all   27.84    0.00    6.96    0.00    0.00    0.00    0.00    0.00    0.00   65.21
13:02:25     all   27.37    0.00    6.14    0.00    0.00    0.26    0.00    0.00    0.00   66.24
13:02:26     all   25.06    0.00    6.91    0.00    0.00    0.26    0.00    0.00    0.00   67.77
13:02:27     all   26.97    0.00    6.36    0.00    0.00    0.25    0.00    0.00    0.00   66.41
13:02:28     all   25.13    0.00    7.18    0.26    0.00    0.00    0.00    0.00    0.00   67.44
13:02:29     all   27.62    0.00    7.16    0.00    0.00    0.26    0.00    0.00    0.00   64.96
13:02:30     all   28.13    0.00    7.42    0.00    0.00    0.26    0.00    0.00    0.00   64.19
13:02:31     all   26.92    0.00    5.13    0.00    0.00    0.26    0.00    0.00    0.00   67.69
13:02:32     all   23.98    0.00    6.89    0.00    0.00    0.26    0.00    0.00    0.00   68.88
13:02:33     all   26.74    0.00    6.17    0.26    0.00    0.26    0.00    0.00    0.00   66.58
13:02:34     all   27.11    0.00    5.37    0.00    0.00    0.00    0.00    0.00    0.00   67.52
13:02:35     all   23.97    0.00    5.67    0.00    0.00    0.00    0.00    0.00    0.00   70.36
13:02:36     all   26.34    0.00    5.88    0.00    0.00    0.26    0.00    0.00    0.00   67.52
13:02:37     all   25.00    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   68.88
13:02:38     all   25.83    0.00    6.65    0.00    0.00    0.26    0.00    0.00    0.00   67.26
13:02:39     all   25.19    0.00    5.19    0.00    0.00    0.00    0.00    0.00    0.00   69.61
13:02:40     all   28.87    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   65.98
13:02:41     all   26.84    0.00    7.85    0.00    0.00    0.51    0.00    0.00    0.00   64.81
13:02:42     all   25.26    0.00    5.93    0.00    0.00    0.26    0.00    0.00    0.00   68.56
13:02:43     all   26.79    0.00    5.87    0.26    0.00    0.51    0.00    0.00    0.00   66.58
13:02:44     all   27.78    0.00    6.57    0.00    0.00    0.25    0.00    0.00    0.00   65.40
13:02:45     all   26.22    0.00    5.14    0.00    0.00    0.26    0.00    0.00    0.00   68.38
13:02:46     all   25.19    0.00    5.40    0.00    0.00    0.26    0.00    0.00    0.00   69.15
13:02:47     all   23.98    0.00    5.87    0.00    0.00    0.00    0.00    0.00    0.00   70.15
13:02:48     all   24.94    0.00    6.17    0.00    0.00    0.26    0.00    0.00    0.00   68.64
13:02:49     all   24.81    0.00    6.84    0.00    0.00    0.51    0.00    0.00    0.00   67.85
13:02:50     all   39.13    0.00    7.93    0.00    0.00    1.28    0.00    0.00    0.00   51.66
13:02:51     all   28.25    0.00    7.25    0.00    0.00    0.25    0.00    0.00    0.00   64.25
13:02:52     all   26.94    0.00    7.25    0.00    0.00    0.52    0.00    0.00    0.00   65.28
13:02:53     all   31.98    0.00    5.33    0.25    0.00    0.25    0.00    0.00    0.00   62.18
13:02:54     all   27.53    0.00    4.42    0.00    0.00    0.00    0.00    0.00    0.00   68.05
13:02:55     all   31.90    0.00    7.85    0.00    0.00    0.51    0.00    0.00    0.00   59.75
13:02:56     all   28.05    0.00    4.94    0.00    0.00    0.00    0.00    0.00    0.00   67.01
13:02:57     all   25.19    0.00    7.12    0.00    0.00    0.25    0.00    0.00    0.00   67.43
13:02:58     all   26.33    0.00    6.08    0.00    0.00    0.25    0.00    0.00    0.00   67.34
13:02:59     all   29.50    0.00    6.53    0.00    0.00    0.52    0.00    0.00    0.00   63.45
13:03:00     all   28.72    0.00    5.90    0.00    0.00    0.51    0.00    0.00    0.00   64.87
13:03:01     all   25.94    0.00    6.05    0.00    0.00    0.00    0.00    0.00    0.00   68.01
13:03:02     all   22.02    0.00    5.44    0.00    0.00    0.26    0.00    0.00    0.00   72.28
13:03:03     all   25.58    0.00    6.14    0.26    0.00    0.26    0.00    0.00    0.00   67.77
13:03:04     all   27.30    0.00    6.12    0.00    0.00    0.26    0.00    0.00    0.00   66.33
13:03:05     all   29.12    0.00    6.70    0.26    0.00    0.00    0.00    0.00    0.00   63.92
13:03:06     all   25.51    0.00    5.61    0.00    0.00    0.26    0.00    0.00    0.00   68.62
13:03:07     all   27.92    0.00    5.08    0.00    0.00    0.00    0.00    0.00    0.00   67.01
13:03:08     all   28.79    0.00    7.32    0.00    0.00    0.00    0.00    0.00    0.00   63.89
13:03:09     all   24.68    0.00    7.20    0.00    0.00    0.26    0.00    0.00    0.00   67.87
13:03:10     all   26.15    0.00    6.92    0.00    0.00    0.51    0.00    0.00    0.00   66.41
13:03:11     all   25.89    0.00    6.85    0.00    0.00    0.00    0.00    0.00    0.00   67.26
13:03:12     all   25.13    0.00    4.82    0.00    0.00    0.25    0.00    0.00    0.00   69.80
13:03:13     all   24.74    0.00    6.63    0.00    0.00    0.26    0.00    0.00    0.00   68.37
13:03:14     all   24.22    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   69.53
13:03:15     all   28.32    0.00    7.40    0.00    0.00    0.00    0.00    0.00    0.00   64.29
13:03:16     all   27.06    0.00    4.90    0.00    0.00    0.00    0.00    0.00    0.00   68.04
13:03:17     all   22.42    0.00    7.47    0.00    0.00    0.00    0.00    0.00    0.00   70.10
13:03:18     all   27.30    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   66.58
13:03:19     all   26.10    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   67.96
13:03:20     all   26.99    0.00    5.14    0.00    0.00    0.51    0.00    0.00    0.00   67.35
13:03:21     all   25.51    0.00    7.58    0.00    0.00    0.00    0.00    0.00    0.00   66.92
13:03:22     all   24.30    0.00    6.14    0.00    0.00    0.00    0.00    0.00    0.00   69.57
13:03:23     all   25.94    0.00    7.30    0.00    0.00    0.50    0.00    0.00    0.00   66.25
13:03:24     all   25.38    0.00    6.15    0.26    0.00    0.00    0.00    0.00    0.00   68.21
13:03:25     all   24.62    0.00    5.58    0.00    0.00    0.25    0.00    0.00    0.00   69.54
13:03:26     all   24.68    0.00    6.36    0.00    0.00    0.51    0.00    0.00    0.00   68.45
13:03:27     all   28.24    0.00    6.87    0.00    0.00    0.25    0.00    0.00    0.00   64.63
13:03:28     all   26.85    0.00    5.12    0.00    0.00    0.26    0.00    0.00    0.00   67.77
13:03:29     all   30.26    0.00    7.18    0.26    0.00    0.26    0.00    0.00    0.00   62.05
13:03:30     all   27.39    0.00    5.94    0.00    0.00    0.52    0.00    0.00    0.00   66.15
13:03:31     all   29.82    0.00    6.43    0.00    0.00    0.26    0.00    0.00    0.00   63.50
13:03:32     all   25.19    0.00    7.12    0.00    0.00    0.00    0.00    0.00    0.00   67.68
13:03:33     all   24.36    0.00    5.64    0.00    0.00    0.00    0.00    0.00    0.00   70.00
13:03:34     all   23.47    0.00    5.36    0.00    0.00    0.26    0.00    0.00    0.00   70.92
13:03:35     all   26.74    0.00    5.40    0.00    0.00    0.26    0.00    0.00    0.00   67.61
13:03:36     all   26.63    0.00    7.54    0.00    0.00    0.25    0.00    0.00    0.00   65.58
13:03:37     all   25.71    0.00    6.68    0.00    0.00    0.00    0.00    0.00    0.00   67.61
13:03:38     all   26.99    0.00    5.66    0.00    0.00    0.51    0.00    0.00    0.00   66.84
13:03:39     all   25.96    0.00    6.94    0.00    0.00    0.26    0.00    0.00    0.00   66.84
13:03:40     all   28.64    0.00    5.37    0.00    0.00    0.26    0.00    0.00    0.00   65.73
13:03:41     all   28.02    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   65.04
13:03:42     all   29.29    0.00    6.57    0.00    0.00    0.51    0.00    0.00    0.00   63.64
13:03:43     all   26.53    0.00    5.36    0.00    0.00    0.26    0.00    0.00    0.00   67.86
13:03:44     all   28.50    0.00    6.62    0.00    0.00    0.25    0.00    0.00    0.00   64.63
13:03:45     all   27.20    0.00    6.22    0.00    0.00    0.26    0.00    0.00    0.00   66.32
13:03:46     all   28.03    0.00    7.58    0.51    0.00    0.25    0.00    0.00    0.00   63.64
13:03:47     all   25.07    0.00    5.74    0.00    0.00    0.00    0.00    0.00    0.00   69.19
13:03:48     all   28.03    0.00    6.57    0.00    0.00    1.01    0.00    0.00    0.00   64.39
13:03:49     all   26.28    0.00    6.12    0.26    0.00    0.00    0.00    0.00    0.00   67.35
13:03:50     all   24.74    0.00    5.87    0.00    0.00    0.00    0.00    0.00    0.00   69.39
13:03:51     all   29.22    0.00    6.30    0.00    0.00    0.00    0.00    0.00    0.00   64.48
13:03:52     all   25.58    0.00    5.68    0.00    0.00    0.00    0.00    0.00    0.00   68.73
13:03:53     all   24.10    0.00    6.15    0.00    0.00    0.26    0.00    0.00    0.00   69.49
13:03:54     all   24.81    0.00    6.65    0.26    0.00    0.00    0.00    0.00    0.00   68.29
13:03:55     all   25.45    0.00    5.71    0.00    0.00    0.26    0.00    0.00    0.00   68.57
13:03:56     all   26.09    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   67.26
13:03:57     all   28.39    0.00    6.65    0.00    0.00    0.00    0.00    0.00    0.00   64.96
13:03:58     all   25.00    0.00    7.22    0.00    0.00    0.26    0.00    0.00    0.00   67.53
13:03:59     all   28.14    0.00    6.53    0.25    0.00    0.50    0.00    0.00    0.00   64.57
13:04:00     all   25.84    0.00    6.72    0.00    0.00    0.26    0.00    0.00    0.00   67.18
13:04:01     all   26.22    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   66.84
13:04:02     all   27.95    0.00    6.67    0.00    0.00    0.26    0.00    0.00    0.00   65.13
13:04:03     all   24.81    0.00    5.43    0.00    0.00    0.26    0.00    0.00    0.00   69.51
13:04:04     all   26.85    0.00    5.37    0.00    0.00    0.00    0.00    0.00    0.00   67.77
13:04:05     all   27.46    0.00    6.22    0.00    0.00    0.00    0.00    0.00    0.00   66.32
13:04:06     all   28.72    0.00    6.67    0.00    0.00    0.51    0.00    0.00    0.00   64.10
13:04:07     all   30.33    0.00    6.17    0.00    0.00    0.00    0.00    0.00    0.00   63.50
13:04:08     all   24.94    0.00    6.68    0.00    0.00    0.26    0.00    0.00    0.00   68.12
13:04:09     all   25.06    0.00    6.14    0.26    0.00    0.26    0.00    0.00    0.00   68.29
13:04:10     all   26.21    0.00    6.62    0.00    0.00    0.00    0.00    0.00    0.00   67.18
13:04:11     all   26.09    0.00    7.16    0.00    0.00    0.00    0.00    0.00    0.00   66.75
13:04:12     all   26.14    0.00    6.85    0.00    0.00    0.25    0.00    0.00    0.00   66.75
13:04:13     all   25.70    0.00    6.11    0.00    0.00    0.00    0.00    0.00    0.00   68.19
13:04:14     all   24.29    0.00    6.98    0.00    0.00    0.26    0.00    0.00    0.00   68.48
13:04:15     all   23.86    0.00    5.58    0.00    0.00    0.25    0.00    0.00    0.00   70.30
13:04:16     all   27.02    0.00    7.32    0.00    0.00    0.25    0.00    0.00    0.00   65.40
13:04:17     all   27.58    0.00    5.93    0.00    0.00    0.00    0.00    0.00    0.00   66.49
13:04:18     all   30.43    0.00    6.39    0.00    0.00    0.51    0.00    0.00    0.00   62.66
